chaps_id,birthdate,sire_id,dam_id,regnum,elecid,regname,sex,sex_date,breed,birth_weight,calving_ease,state
40100,4/8/2006,UNKNLO,P4034,,982000039974257,,8,,LOANANHH,,,
40101,4/9/2006,UNKNLO,P4005,,982009104079717,,8,,LOANANHH,,,
40102,4/9/2006,UNKNLO,P4076,,982009104078108,,8,,LOANHH,,,
40103,4/9/2006,UNKNLO,P4026,,982009104079777,,8,,LOANHHAN,,,
3917,4/9/2006,UNKNAR,N3466,,999000000004117,,8,,ARHH,,,
40104,4/13/2006,UNKNLO,P4111,,982009104079080,,8,,LOANHHAR,,,
40105,4/13/2006,UNKNLO,P4012,,982009104180622,,8,,LOANHHAN,,,
40106,4/13/2006,UNKNLO,P4002,,982009104079679,,8,,LOANANAN,,,
40107,4/15/2006,UNKNLO,P4003,,982009104079567,,8,,LOAN,,,
40108,4/15/2006,UNKNLO,P4010,,982009104079796,,8,,LOANHHAN,,,
40109,4/15/2006,UNKNLO,P4056,,982009104079599,,8,,LOANANGV,,,
3953,4/16/2006,UNKNAR,N3420,,982000000904063,,8,,ARHH,,,
40110,4/17/2006,UNKNLO,P4067,,982009104079485,,8,,LOANAR,,,
40111,4/22/2006,UNKNLO,P4101,,982009104079798,,8,,LOAN,,,
40112,4/26/2006,UNKNLO,P4032,,982009104190825,,8,,LOANAR,,,
40113,4/26/2006,UNKNLO,P4120,,982009104079562,,8,,LOANANHH,,,
40114,4/28/2006,UNKNLO,P4013,,982009104079800,,8,,LOANANAR,,,
3994,4/28/2006,UNKNAR,N3151,,982009104185300,,8,,ARAN,,,
40115,4/30/2006,UNKNLO,P4130,,982009104201757,,8,,LOANHH,,,
40116,5/5/2006,UNKNLO,P4129,,982009104079730,,8,,LOANHH,,,
40117,5/9/2006,UNKNLO,P4060,,982009104079588,,8,,LOAN,,,
40118,5/15/2006,UNKNLO,P4069,,982009104079880,,8,,LOANANHH,,,
40119,5/26/2006,307M,N3089,,982009104079074,,8,,LOANANAN,,,
11802,,PSPOWER,,10830647,,SUMMITCREST AIRN U044,8,,AN,,,
40120,,PSPOWER,,10830647,,SUMMITCREST AIRN U044,8,,AN,,,
11803,,,,,,,8,,,,,
11804,,,,,,,8,,,,,
11805,,,,,,,8,,,,,
11806,,,,,,,8,,,,,
11807,,,,,,,8,,,,,
11808,,,,,,,8,,,,,
11809,,,,,,,8,,,,,
11810,,,,,,,8,,,,,
11811,,,,,,,8,,,,,
11812,,,,,,,8,,,,,
11813,,,,,,,8,,,,,
11814,,,,,,,8,,,,,
11815,,,,,,,8,,,,,
11816,,,,,,,8,,,,,
11817,,,,,,,8,,,,,
11818,,,,,,,8,,,,,
11819,,,,,,,8,,,,,
11820,,,,,,,8,,,,,
11821,,,,,,,8,,,,,
11822,,,,,,,8,,,,,
11823,,,,,,,8,,,,,
11824,,,,,,,8,,,,,
11825,,,,,,,8,,,,,
11826,,,,,,,8,,,,,
11827,,,,,,,8,,,,,
11828,,,,,,,8,,,,,
11829,,,,,,,8,,,,,
11830,,,,,,,8,,,,,
11831,,,,,,,8,,,,,
11832,,,,,,,8,,,,,
11833,,,,,,,8,,,,,
11834,,,,,,,8,,,,,
11835,,,,,,,8,,,,,
11836,,,,,,,8,,,,,
11837,,,,,,,8,,,,,
11838,,,,,,,8,,,,,
11839,,,,,,,8,,,,,
11840,,,,,,,8,,,,,
11841,,,,,,,8,,,,,
11842,,,,,,,8,,,,,
11843,,,,,,,8,,,,,
11844,,,,,,,8,,,,,
11845,,,,,,,8,,,,,
11846,,,,,,,8,,,,,
11847,,,,,,,8,,,,,
11848,,,,,,,8,,,,,
11849,,,,,,,8,,,,,
11850,,,,,,,8,,,,,
11851,,,,,,,8,,,,,
11852,,,,,,,8,,,,,
11853,,,,,,,8,,,,,
11854,,,,,,,8,,,,,
11855,,,,,,,8,,,,,
11856,,,,,,,8,,,,,
11857,,,,,,,8,,,,,
11858,,,,,,,8,,,,,
11859,,,,,,,8,,,,,
11860,,,,,,,8,,,,,
11861,,,,,,,8,,,,,
11862,,,,,,,8,,,,,
11863,,,,,,,8,,,,,
11864,,,,,,,8,,,,,
11865,,,,,,,8,,,,,
11866,,,,,,,8,,,,,
11867,,,,,,,8,,,,,
11868,,,,,,,8,,,,,
11869,,,,,,,8,,,,,
11870,,,,,,,8,,,,,
11871,,,,,,,8,,,,,
11872,,,,,,,8,,,,,
4026,3/14/2007,UNKNHH,H8060,,949000000007582,,8,,HHAN,,,
4045,3/21/2007,UNKNAR,P4106,,949000000132991,,8,,ARANANHH,,,
4046,3/21/2007,UNKNHH,J9034,,949000000106191,,8,,HHAN,,,
4049,3/22/2007,7SM42,L1083,,949000000200047,,8,,SMAN,,,
4053,3/22/2007,7SM45,N3422,,949000000105667,,8,,SMHH,,,
4054,3/22/2007,UNKNHH,J9006,,949000000199231,,8,,HHAN,,,
4056,3/22/2007,7SM45,M2023,,949000000200079,,8,,SMAN,,,
4065,3/24/2007,7SM42,H8141,,949000000104354,,8,,SMAR,,,
4066,3/24/2007,7SM45,L1067,,949000000027863,,8,,SMAN,,,
4067,3/24/2007,UNKNHH,L1191,,949000000106626,,8,,HHARHH,,,
4071,3/24/2007,UNKNAR,P4002,,949000000009002,,8,,ARANANAN,,,
4073,3/25/2007,UNKNAR,P4116,,949000000105005,,8,,ARANHH,,,
4074,3/25/2007,7SM45,M2162,,949000000009061,,8,,SMAN,,,
4075,3/25/2007,7SM45,N3434,,949000000105280,,8,,SMHH,,,
4078,3/25/2007,M422,K0196,,949000000104725,,8,,HHHHAR,,,
4079,3/25/2007,7SM42,K0335,,949000000009502,,8,,SMANHH,,,
4081,3/25/2007,UNKNAR,P4010,,949000000019769,,8,,ARANHHAN,,,
4085,3/25/2007,7SM45,L1395,,949000000105847,,8,,SMHHAN,,,
4088,3/26/2007,7SM42,G7311,,949000000104708,,8,,SMAR,,,
4090,3/26/2007,7SM45,K0025,,949000000054532,,8,,SMAR,,,
4091,3/26/2007,P586,L1266,,949000000180282,,8,,HHHHAN,,,
4092,3/26/2007,7SM45,L1152,,949000000040534,,8,,SMARHPAN,,,
4095,3/26/2007,7SM45,N3123,,949000000168542,,8,,SMANANHH,,,
4096,3/26/2007,UNKNAR,P4069,,949000000105330,,8,,ARANANHH,,,
4097,3/26/2007,7SM45,N3129,,949000000008800,,8,,SMAN,,,
4099,3/26/2007,UNKNAR,P4011,,949000000106550,,8,,ARAN,,,
4103,3/27/2007,7SM45,N3191,,949000000105869,,8,,SMAN,,,
4104,3/27/2007,UNKNHH,H8007,,949000000017704,,8,,HHAN,,,
4106,3/27/2007,UNKNAR,P4038,,949000000197639,,8,,ARANANHH,,,
4108,3/27/2007,7SM42,G7025,,949000000193294,,8,,SMAN,,,
4109,3/27/2007,7SM42,G7269,,949000000180598,,8,,SMARMX,,,
4120,3/28/2007,7SM42,N3010,,949000000104357,,8,,SMANANAN,,,
4121,3/28/2007,UNKNHH,G7261,,949000000106578,,8,,HHARAN,,,
4122,3/28/2007,7SM45,N3427,,949000000195515,,8,,SMHH,,,
4127,3/28/2007,UNKNHH,N3432,,949000000106351,,8,,HH,,,
4131,3/29/2007,N659,L1221,,949000000007876,,8,,HHHHARSM,,,
4134,3/29/2007,7SM45,M2086,,949000000193011,,8,,SMHHANHH,,,
4137,3/30/2007,7SM45,M2154,,949000000006628,,8,,SMHHAN,,,
4140,3/30/2007,7SM45,L1210,,949000000200095,,8,,SMHHAN,,,
4141,3/30/2007,7SM45,M2236,,949000000104309,,8,,SMHHAN,,,
4142,3/30/2007,M234,L1381,,949000000105656,,8,,HHHHAN,,,
4143,3/30/2007,M459,N3243,,949000000006207,,8,,HHANHH,,,
4144,3/30/2007,7SM42,G7050,,949000000199448,,8,,SMAN,,,
4149,3/31/2007,P586,L1264,,949000000200311,,8,,HHHHANHH,,,
4150,3/31/2007,P715,M2094,,949000000105724,,8,,HHHHAN,,,
4159,3/31/2007,UNKNAR,P4029,,949000000104620,,8,,ARANHHAN,,,
4166,4/1/2007,UNKNHH,L1253,,949000000186658,,8,,HHHHAN,,,
4170,4/1/2007,7SM42,L1259,,949000000104460,,8,,SMHHAN,,,
4171,4/1/2007,M422,K0055,,949000000165798,,8,,HHAN,,,
4172,4/1/2007,UNKNHH,G7108,,949000000106690,,8,,HHARAN,,,
4174,4/2/2007,UNKNHH,K0152,,949000000008354,,8,,HHAR,,,
4176,4/2/2007,UNKNHH,L1384,,949000000193065,,8,,HHANHH,,,
4184,4/3/2007,UNKNHH,K0043,,949000000008754,,8,,HHANMX,,,
4188,4/3/2007,UNKNHH,N3429,,949000000106034,,8,,HH,,,
4197,4/5/2007,UNKNAR,P4153,,949000000106627,,8,,ARANHH,,,
4198,4/5/2007,UNKNHH,K0042,,949000000189352,,8,,HHAR,,,
4199,4/5/2007,UNKNAR,P4056,,,,8,,ARANANGV,,,
4202,4/5/2007,7SM45,K0352,,949000000009108,,8,,SMANHH,,,
4207,4/6/2007,UNKNAR,P4024,,949000000106752,,8,,ARAN,,,
4212,4/7/2007,UNKNHH,H8145,,949000000029349,,8,,HHAR,,,
4214,4/7/2007,M459,L1201,,949000000008326,,8,,HHARAN,,,
4217,4/7/2007,UNKNHH,M2382,,949000000200028,,8,,HHANGV,,,
4223,4/9/2007,UNKNHH,L1322,,949000000178820,,8,,HHARAN,,,
4225,4/9/2007,UNKNHH,H8081,,949000000235917,,8,,HHAN,,,
4228,4/10/2007,UNKNAR,P4124,,949000000004488,,8,,ARANHH,,,
4232,4/11/2007,UNKNHH,G7240,,949000000230957,,8,,HHARMX,,,
4244,4/14/2007,UNKNHH,K0315,,949000000008467,,8,,HHAN,,,
4251,4/15/2007,N737,H8203,,949000000195522,,8,,HHAR,,,
4252,4/15/2007,M459,H8271,,949000000105862,,8,,HHAR,,,
4253,4/15/2007,M422,F6108,,949000000208718,,8,,HHAN,,,
4254,4/16/2007,N737,L1141,,949000000105935,,8,,HHANGVAH,,,
4255,4/16/2007,M459,M2159,,949000000078146,,8,,HH,,,
4256,4/16/2007,P065,K0316,,949000000105717,,8,,HHANHH,,,
4257,4/16/2007,P586,K0305,,949000000168773,,8,,HHAN,,,
4260,4/17/2007,UNKNHH,N3451,,949000000105020,,8,,HH,,,
4261,4/17/2007,P026,N3278,,949000000006252,,8,,UNKNHHAN,,,
4265,4/18/2007,N506,G7158,,949000000105709,,8,,HHAN,,,
4268,4/18/2007,UNKNAR,P4076,,949000000104487,,8,,ARANHH,,,
4270,4/19/2007,P630,N3024,,949000000106348,,8,,HHANANHH,,,
4272,4/21/2007,M234,L1137,,949000000105301,,8,,HHAN,,,
4278,4/27/2007,UNKNAR,P4042,,949000000178936,,8,,ARAN,,,
4282,4/28/2007,UNKNHH,L1088,,949000000106561,,8,,HHANHHSM,,,
4288,5/1/2007,N506,K0303,,949000000008974,,8,,HHAN,,,
4292,5/4/2007,M422,L1175,,949000000007475,,8,,HHANANMX,,,
4297,5/11/2007,UNKNAR,P4122,,949000000002330,,8,,ARANANHH,,,
4298,5/12/2007,UNKNHH,L1156,,,,8,,HHANANHH,,,
4301,5/21/2007,UNKNAR,P4060,,949000000208891,,8,,ARAN,,,
11960,,,,,,,8,,,,,
11961,,,,,,,8,,,,,
11962,,,,,,,8,,,,,
11963,,,,,,,8,,,,,
11964,,,,,,,8,,,,,
11965,,,,,,,8,,,,,
11966,,,,,,,8,,,,,
11967,,,,,,,8,,,,,
11968,,,,,,,8,,,,,
11969,,,,,,,8,,,,,
11970,,,,,,,8,,,,,
11971,,,,,,,8,,,,,
11972,,,,,,,8,,,,,
11973,,,,,,,8,,,,,
11974,,,,,,,8,,,,,
11975,,,,,,,8,,,,,
11976,,,,,,,8,,,,,
11977,,,,,,,8,,,,,
11978,,,,,,,8,,,,,
11979,,,,,,,8,,,,,
11980,,,,,,,8,,,,,
11981,,,,,,,8,,,,,
11982,,,,,,,8,,,,,
11983,,,,,,,8,,,,,
11984,,,,,,,8,,,,,
11985,,,,,,,8,,,,,
11986,,,,,,,8,,,,,
11987,,,,,,,8,,,,,
11988,,,,,,,8,,,,,
11989,,,,,,,8,,,,,
11990,,,,,,,8,,,,,
11991,,,,,,,8,,,,,
11992,1/1/1986,Unknown,,,,,8,,ANHH,,,
11993,,,,,,,8,,,,,
11994,,,,,,,8,,,,,
11995,,,,,,,8,,,,,
11996,,,,,,,8,,,,,
11997,,,,,,,8,,,,,
11998,,,,,,,8,,,,,
11999,,,,,,,8,,,,,
12000,,,,,,,8,,,,,
12001,,,,,,,8,,,,,
12002,,,,,,,8,,,,,
12003,,,,,,,8,,,,,
12004,,,,,,,8,,,,,
12005,,,,,,,8,,,,,
12006,,,,,,,8,,,,,
12007,1/1/1986,Unknown,,,,,8,,ANHH,,,
12008,,,,,,,8,,,,,
12009,,,,,,,8,,,,,
12010,,,,,,,8,,,,,
12011,,,,,,,8,,,,,
12012,,,,,,,8,,,,,
12013,,,,,,,8,,,,,
12014,,,,,,,8,,,,,
12015,,,,,,,8,,,,,
12016,,,,,,,8,,,,,
12017,,,,,,,8,,,,,
12018,,,,,,,8,,,,,
12019,,,,,,,8,,,,,
12020,,,,,,,8,,,,,
12021,,,,,,,8,,,,,
12022,,,,,,,8,,,,,
12023,,,,,,,8,,,,,
12024,,,,,,,8,,,,,
12025,,,,,,,8,,,,,
12026,,,,,,,8,,,,,
12027,,,,,,,8,,,,,
12028,1/1/1986,Unknown,,,,,8,,ANHH,,,
12029,,,,,,,8,,,,,
12030,,,,,,,8,,,,,
12031,1/1/1986,UnknAN,,,,,8,,ANHH,,,
12032,,,,,,,8,,,,,
12033,,,,,,,8,,,,,
12034,,,,,,,8,,,,,
12035,1/1/1986,Unknown,,,,,8,,ANHH,,,
20311,3/15/2008,307M,P4132,,949000000015474,,8,,LOLOANAR,,,
20312,3/15/2008,307M,N3326,,949000000008409,,8,,LOANARHH,,,
20314,3/18/2008,307M,P4098,,949000000248457,,8,,LOLOANAN,,,
40124,3/21/2008,307M,N3305,,949000000075895,,8,,LOARHH,,,
40125,3/22/2008,307M,S6038,,949000000006294,,8,,LOANHHAN,,,
40126,3/22/2008,307M,N3089,,949000000007115,,8,,LOANANAN,,,
20316,3/22/2008,S6032,S6104,,949000000009533,,8,,ARLOAN,,,
4324,3/22/2008,P329,P4032,,949000000194409,,8,,ARANAR,,,
20317,3/22/2008,307M,P4082,,949000000007919,,8,,LOLOANGV,,,
40129,3/23/2008,UNKNLO,S6154,,949000000039731,,8,,LOARANHH,,,
40130,3/24/2008,UNKNLO,S6107,,949000000072620,,8,,LOARHH,,,
40131,3/24/2008,UNKNLO,S6247,,949000000015010,,8,,LOARAN,,,
20318,3/23/2008,S6032,S6242,,949000000247966,,8,,ARLOANAN,,,
20319,3/24/2008,S6032,S6121,,949000000200151,,8,,ARLOAN,,,
4343,3/24/2008,S6153,R5074,,949000000006167,,8,,ARANANAN,,,
40134,3/25/2008,UNKNLO,S6131,,949000000040026,,8,,LOARANHH,,,
20322,3/25/2008,S6032,S6072,,949000000071179,,8,,ARLOHHAR,,,
20323,3/25/2008,S6032,S6196,,949000000077822,,8,,ARLOAN,,,
4363,3/26/2008,S6153,R5096,,949000000008084,,8,,ARANHPAN,,,
4367,3/26/2008,P329,P4010,,949000000078385,,8,,ARANHHAN,,,
20324,3/27/2008,307M,N3087,,949000000073927,,8,,LOAN,,,
40138,3/27/2008,UNKNLO,S6070,,949000000196257,,8,,LOANHHAN,,,
40139,3/27/2008,UNKNLO,S6046,,949000000016024,,8,,LOANHHAN,,,
20325,3/27/2008,307M,R5282,,949000000196710,,8,,LOLOANHH,,,
4383,3/28/2008,S6158,R5141,,949000000195535,,8,,ARHHHHAN,,,
40141,3/29/2008,UNKNLO,S6011,,949000000015356,,8,,LOAN,,,
40142,3/30/2008,UNKNLO,S6069,,949000000249320,,8,,LOANHHAN,,,
4408,3/30/2008,P329,L1388,,949000000006568,,8,,ARHHAN,,,
4410,3/31/2008,P329,P4120,,949000000007233,,8,,ARANANHH,,,
20330,3/31/2008,307M,P4191,,949000000013836,,8,,LOLOHHAN,,,
40144,4/2/2008,UNKNLO,S6006,,949000000198804,,8,,LOANANHH,,,
4434,4/2/2008,P329,P4122,,949000000006428,,8,,ARANANHH,,,
20333,4/4/2008,S6032,S6093,,949000000008829,,8,,ARLOLOHH,,,
4455,4/5/2008,S6042,R5236,,949000000008286,,8,,ARHHAN,,,
4465,4/6/2008,P329,R5183,,949000000008744,,8,,ARHHANHH,,,
4466,4/6/2008,S6153,R5164,,949000000007075,,8,,ARHHAN,,,
20336,4/7/2008,307M,N3099,,949000000075418,,8,,LOHHARHH,,,
20338,4/7/2008,S6032,S6248,,949000000200035,,8,,ARLOANHH,,,
4481,4/9/2008,S6153,R5006,,949000000194428,,8,,ARARHH,,,
4487,4/10/2008,P329,P4130,,949000000199389,,8,,ARANHH,,,
4489,4/10/2008,S6042,R5263,,949000000007600,,8,,ARHHAN,,,
4490,4/10/2008,S6153,R5150,,949000000197427,,8,,ARHHAN,,,
4493,4/10/2008,S13,P4034,,949000000076238,,8,,ARANANHH,,,
40148,4/11/2008,UNKNLO,S6051,,949000000013923,,8,,LOANARAN,,,
4507,4/13/2008,P329,K0219,,949000000072657,,8,,AR,,,
40149,4/13/2008,UNKNLO,S6065,,949000000247682,,8,,LOAN,,,
40150,4/13/2008,UNKNLO,S6086,,949000000070457,,8,,LOANAR,,,
20340,4/14/2008,S6032,S6135,,949000000200098,,8,,ARLOANHH,,,
4525,4/15/2008,S6153,R5024,,949000000074585,,8,,ARARARMX,,,
20342,4/16/2008,S6032,S6184,,949000000197376,,8,,ARLOANHH,,,
40153,4/16/2008,UNKNLO,S6102,,949000000008213,,8,,LOANHPAN,,,
4531,4/16/2008,S49,G7228,,949000000007573,,8,,ARAN,,,
12055,4/18/2008,S6032,S6244,,949000000040023,,8,,ARLOANAN,,,
20345,4/18/2008,S6032,S6244,,949000000040023,,8,,ARLOANAN,,,
20350,4/20/2008,S6032,S6230,,949000000200530,,8,,ARLOAN,,,
4543,4/20/2008,S9,P4096,,949000000016070,,8,,HHAN,,,
40156,4/21/2008,UNKNLO,S6049,,949000000198666,,8,,LOANHHAN,,,
4557,4/24/2008,S6158,R5031,,949000000198827,,8,,ARANHHAN,,,
4561,4/26/2008,S6158,R5104,,949000000009171,,8,,ARAN,,,
40157,4/29/2008,UNKNLO,S6016,,949000000194493,,8,,LOANANGV,,,
20355,5/8/2008,S6032,S6259,,949000000132941,,8,,ARLOAN,,,
12059,2/28/2008,UNKN,,,982000128138501,,8,,GV,,,
12060,3/7/2008,UNKN,,,982000128138687,,8,,GV,,,
12061,2/26/2008,UNKN,,,982000128138427,,8,,GV,,,
12062,2/29/2008,UNKN,,,982000128138350,,8,,GV,,,
12063,2/23/2008,UNKN,,,982000128138281,,8,,GV,,,
12064,2/26/2008,UNKN,,,982000128138457,,8,,GV,,,
12065,2/28/2008,UNKN,,,982000128138731,,8,,GV,,,
12066,3/11/2008,UNKN,,,982000128138462,,8,,GV,,,
12067,3/7/2008,UNKN,,,982000128138572,,8,,GV,,,
12068,3/3/2008,UNKN,,,982000128138763,,8,,GV,,,
12069,3/4/2008,UNKN,,,982000128138460,,8,,GV,,,
12070,3/1/2008,UNKN,,,982000128138768,,8,,GV,,,
12071,3/13/2008,UNKN,,,982000128138682,,8,,GV,,,
12072,3/4/2008,UNKN,,,982000128138426,,8,,GV,,,
12073,2/27/2008,UNKN,,,982000128138718,,8,,GV,,,
12074,,,,,,,8,,,,,
40159,,,,,,,8,,,,,
12075,,,,,,,8,,,,,
12076,,,,,,,8,,,,,
12077,,,,,,,8,,,,,
12078,,,,,,,8,,,,,
12079,,,,,,,8,,,,,
12080,,,,,,,8,,,,,
12081,,,,,,,8,,,,,
12082,,,,,,,8,,,,,
12083,1/1/1987,Unknown,,,,,8,,SM,,,
12084,,,,,,,8,,,,,
12085,,,,,,,8,,,,,
12086,,,,,,,8,,,,,
12087,,,,,,,8,,,,,
4583,2/26/2009,7AN249,T7162,,982000025313482,,8,,ANHHAN,,,
4591,2/28/2009,7AN249,T7115,,982000025314026,,8,,ANHH,,,
4596,3/1/2009,7AN249,T7254,,982000025314143,,8,,ANHH,,,
4602,3/2/2009,7AN249,T7005,,982000025313617,,8,,ANHHAN,,,
4603,3/2/2009,7AN249,T7120,,982000025313800,,8,,ANHHHHAR,,,
20364,3/22/2009,S6032,S6104,,982000128138390,,8,,ARLOAN,,,
4631,3/23/2009,P329,R5014,,982000128138382,,8,,ARARHH,,,
20368,3/23/2009,S6032,S6184,,982000128138321,,8,,ARLOANHH,,,
4638,3/26/2009,7AN221,K0028,,982000128138323,,8,,ANAR,,,
20369,3/26/2009,S6032,S6124,,982000128138326,,8,,ARLOANAN,,,
40163,3/26/2009,7AN221,N3305,,982000128138371,,8,,ANARHH,,,
4641,3/26/2009,UNKNAR,S6049,,982000025313508,,8,,ARANHHAN,,,
20372,3/27/2009,7AN221,R5099,,982000025313706,,8,,ANLOHH,,,
20373,3/27/2009,S6032,S6230,,982000128138383,,8,,ARLOAN,,,
4649,3/27/2009,7AN221,R5052,,982000128138273,,8,,ANANHHAN,,,
4660,3/28/2009,7AN221,K0042,,982000128138349,,8,,ANAR,,,
20377,3/31/2009,S6032,S6273,,982000025314176,,8,,ARLOANAN,,,
40167,4/1/2009,7AN221,N3272,,982000128138377,,8,,ANARHPAN,,,
20379,4/1/2009,7AN221,P4082,,982000128138516,,8,,ANLOANGV,,,
4684,4/1/2009,P329,P4042,,982000128138483,,8,,ARAN,,,
4695,4/2/2009,UNKNAR,S6011,,982000128138355,,8,,ARAN,,,
4696,4/2/2009,UNKNAR,S6037,,982000128138468,,8,,ARANARMX,,,
20382,4/3/2009,S6032,S6164,,982000025313798,,8,,ARLOANHH,,,
4706,4/3/2009,UNKNAR,S6021,,982000025313618,,8,,ARANHHAN,,,
4712,4/4/2009,UNKNAR,S6057,,982000128138384,,8,,ARANHHAN,,,
20383,4/4/2009,UNKNAR,S6094,,982000025313627,,8,,ARLOANAN,,,
4720,4/5/2009,UNKNAR,S6102,,982000128138338,,8,,ARANHPAN,,,
4732,4/7/2009,UNKNAR,S6152,,982000128138290,,8,,ARARHH,,,
4739,4/8/2009,S13,K0319,,982000128138508,,8,,ARANHH,,,
20386,4/8/2009,S6042,R5282,,982000025314024,,8,,ARLOANHH,,,
20387,4/9/2009,UNKNAR,S6163,,982000128138469,,8,,ARLOANAN,,,
20388,4/9/2009,UNKNAR,S6183,,982000128138494,,8,,ARLOANHH,,,
4740,4/9/2009,P329,R5115,,982000128138316,,8,,ARANARMX,,,
4750,4/11/2009,UNKNAR,S6141,,982000128138330,,8,,ARARANAN,,,
4752,4/11/2009,S13,N3184,,982000128138292,,8,,ARAN,,,
20391,4/13/2009,S48,P4098,,982000128138453,,8,,ARLOANAN,,,
20394,4/15/2009,UNKNAR,S6093,,982000128138391,,8,,ARLOLOHH,,,
40176,4/16/2009,S48,N3089,,982000128138354,,8,,ARANANAN,,,
20395,4/16/2009,S6032,S6040,,982000025313610,,8,,ARLOANHH,,,
20396,4/18/2009,S48,R5167,,982000025313768,,8,,ARLOANHH,,,
4775,4/20/2009,S59,L1221,,982000025313563,,8,,ARHHARSM,,,
4788,5/3/2009,UNKNAR,S6129,,982000128138275,,8,,ARANHHAN,,,
20401,5/7/2009,S48,P4099,,982000025313502,,8,,ARLOAN,,,
12111,3/5/2009,UNKN,,,982000128138407,,8,,GV,,,
12112,3/22/2009,UNKN,,,982000128138740,,8,,GV,,,
12113,4/17/2009,UNKN,,,982000128138612,,8,,GV,,,
12114,3/21/2009,UNKN,,,982000128138666,,8,,GV,,,
12115,3/22/2009,UNKN,,,982000128138647,,8,,GV,,,
12116,3/18/2009,UNKN,,,982000128138753,,8,,GV,,,
12117,3/13/2009,UNKN,,,982000128138528,,8,,GV,,,
12118,3/18/2009,UNKN,,,982000128138713,,8,,GV,,,
12119,4/5/2009,UNKN,,,982000128138756,,8,,GV,,,
12120,3/11/2009,UNKN,,,982000128138563,,8,,GV,,,
12121,3/5/2009,UNKN,,,982000128138633,,8,,GV,,,
12122,3/7/2009,UNKN,,,982000128138569,,8,,GV,,,
12123,3/2/2009,UNKN,,,982000128138641,,8,,GV,,,
12124,3/22/2009,UNKN,,,982000128138669,,8,,GV,,,
12125,4/8/2009,UNKN,,,982000128138609,,8,,GV,,,
12126,3/8/2009,UNKN,,,982000128138599,,8,,GV,,,
12127,3/15/2009,UNKN,,,982000128138620,,8,,GV,,,
12128,3/20/2009,UNKN,,,982000128138587,,8,,GV,,,
4797,2/22/2010,7AN278,U8390,,999000000013001,,8,,ANGV,,,
4798,2/22/2010,7AN278,U8390,,999000000013002,,8,,ANGV,,,
4802,2/27/2010,7AN278,U8123,,999000000013007,,8,,ANARHHAN,,,
4807,3/1/2010,7AN278,U8293,,999000000013015,,8,,ANARANHH,,,
4808,3/3/2010,7AN278,U8174,,999000000013017,,8,,ANARHHAN,,,
4812,3/4/2010,7AN278,U8387,,999000000013024,,8,,ANGV,,,
4813,3/5/2010,7AN278,U8215,,999000000013027,,8,,ANARHHAN,,,
4817,3/11/2010,UNKNAR,U8378,,999000000013037,,8,,ARGV,,,
4819,3/13/2010,UNKNAR,U8381,,999000000013043,,8,,ARGV,,,
4820,3/14/2010,UNKNAR,U8377,,999000000013046,,8,,ARGV,,,
4823,3/16/2010,UNKNAR,U8376,,999000000013055,,8,,ARGV,,,
4828,3/19/2010,UNKNAR,P4123,,999000000013065,,8,,ARANANHH,,,
4831,3/19/2010,UNKNAR,U8389,,999000000013068,,8,,ARGV,,,
4841,3/22/2010,UNKNAR,U8379,,999000000013084,,8,,ARGV,,,
40180,3/24/2010,UNKNLO,S6026,,949000000249537,,8,,LOANARAN,,,
4844,3/24/2010,UNKN,R5018,,999000000013088,,8,,ARHH,,,
40181,3/24/2010,UNKNLO,U8218,,949000000006162,,8,,LOARANAN,,,
4851,3/26/2010,UNKNAR,U8386,,999000000013098,,8,,ARGV,,,
4855,3/27/2010,U8505,K0158,,999000000013103,,8,,SHAR,,,
4856,3/27/2010,U8505,K0158,,999000000013104,,8,,SHAR,,,
4867,3/28/2010,UNKNAR,U8382,,999000000013117,,8,,ARGV,,,
4889,4/3/2010,U8503,K0305,,999000000013148,,8,,SHAN,,,
4890,4/4/2010,U8503,R5031,,999000000013149,,8,,SHANHHAN,,,
40182,4/9/2010,UNKNLO,U8096,,949000000072799,,8,,LOARHHHH,,,
4918,4/9/2010,UNKN,R5115,,999000000013181,,8,,ANARMX,,,
4927,4/10/2010,UNKNAR,S6006,,999000000013191,,8,,ARANANHH,,,
4931,4/13/2010,U8504,H8203,,999000000013198,,8,,SHAR,,,
4932,4/13/2010,U8504,M2099,,999000000013199,,8,,SHAN,,,
4941,4/15/2010,UNKNAR,K0315,,999000000013209,,8,,ARAN,,,
40183,3/18/2010,LEXUS,,,949000000249703,,8,,LOANMX,,,
40184,3/20/2010,UTAH,,,949000000249653,,8,,LOANAN,,,
40185,3/20/2010,SHERMAN,,,949000000248096,,8,,LOANSM,,,
40186,3/21/2010,DURBIN,,,949000000007332,,8,,LOANAN,,,
40187,3/22/2010,UTAH,,,949000000008887,,8,,LOANAN,,,
40188,3/24/2010,DURBIN,,,949000000075050,,8,,LOANAN,,,
40189,3/29/2010,SHERMAN,,,949000000101499,,8,,LOANAN,,,
40190,4/6/2010,UNKNLO,,,949000000072062,,8,,LOANAN,,,
40191,4/7/2010,UNKNLO,,,949000000016054,,8,,LOANAN,,,
40192,4/8/2010,UNKNLO,,,949000000199108,,8,,LOANAN,,,
40193,4/12/2010,UNKNLO,,,949000000007726,,8,,LOAN,,,
40194,4/16/2010,UNKNLO,,,949000000004817,,8,,LOANAN,,,
