chaps_id,birthdate,sireid,cowid,registration,elecid,regname,sex,breed,birthwt,calvingease,state
391,2/4/2001,MESS,J9081,,,,2,ARAN,71,1,
392,2/4/2001,MESS,J9032,,,,2,ARAN,50,1,
393,2/6/2001,MESS,J9037,,,,3,ARAN,86,2,
394,3/8/1991,ANGS,Y9X07,,,,2,AN,78,1,
395,2/6/2001,212,D4386,,,,2,ANCHSM,73,1,
396,3/9/1991,ANGS,Y9X08,,,,2,AN,80,1,
397,2/7/2001,MESS,J9006,,,,2,ARAN,62,2,
398,2/9/2001,MESS,J9388,,,,2,ARHH,83,1,
399,2/9/2001,MESS,J9398,,,,2,ARHH,73,1,
400,2/9/2001,MESS,J9025,,,,3,ARAN,67,1,
401,2/9/2001,MESS,J9042,,,,3,ARAN,73,3,
402,2/9/2001,MESS,J9380,,,,3,ARHH,71,2,
403,2/9/2001,MESS,J9376,,,,2,ARHH,74,1,
404,2/10/2001,MESS,J9002,,,,3,ARAN,63,1,
405,2/10/2001,MESS,J9097,,,,3,ARHPAN,70,1,
406,2/10/2001,MESS,J9021,,,,2,ARAN,69,3,
407,2/10/2001,MESS,J9068,,,,2,ARHPAN,81,1,
408,3/20/1991,C958,X8X12,,,,2,CH,60,1,
409,2/10/2001,MESS,J9389,,,,3,ARHH,51,5,
410,2/12/2001,MESS,J9365,,,,2,ARHH,66,1,
411,2/12/2001,UNKNAR,J9351,,,,3,ARHH,91,3,
412,2/13/2001,MESS,J9393,,,,2,ARHH,79,2,
413,2/14/2001,MESS,G7256,,,,3,AR,47,1,
414,2/14/2001,MESS,J9395,,,,3,ARHH,70,1,
415,2/14/2001,MESS,J9046,,,,3,ARHPAN,82,3,
416,2/14/2001,MESS,J9361,,,,2,ARHH,78,3,
417,2/16/2001,UNKNAR,J9391,,,,2,ARHH,88,3,
418,2/16/2001,MESS,J9397,,,,3,ARHH,104,3,
419,2/16/2001,207,H8012,,,,2,AN,73,2,
420,2/16/2001,MESS,J9364,,,,3,ARHH,91,2,
421,2/16/2001,MESS,J9354,,,,3,ARHH,79,3,
422,2/17/2001,231,G7016,,,,2,AN,82,1,
423,2/17/2001,MESS,J9378,,,,3,ARHH,94,3,
424,2/17/2001,211,H8007,,,,3,AN,90,1,
425,2/17/2001,MESS,C3374,,,,3,ARANHH,90,2,
426,2/17/2001,MESS,J9019,,,,3,ARAN,83,1,
427,2/17/2001,207,G7030,,,,2,ANANHH,81,1,
428,2/17/2001,211,D4308,,,,3,ANANHH,80,1,
429,2/18/2001,MESS,J9352,,,,2,ARHH,84,3,
430,2/18/2001,MESS,J9347,,,,3,ARHH,90,2,
431,2/18/2001,MESS,J9384,,,,2,ARHH,85,2,
432,2/18/2001,MESS,J9363,,,,3,ARHH,89,2,
433,2/19/2001,231,C3381,,,,2,ANANHH,84,1,
434,2/19/2001,207,F6002,,,,2,AN,89,1,
435,2/19/2001,212,Z0X23,,,,3,ANANHH,83,1,
436,2/19/2001,211,F6078,,,,2,AN,86,1,
437,2/19/2001,MESS,J9381,,,,2,ARHH,83,1,
438,2/19/2001,212,F6038,,,,3,AN,93,1,
439,2/19/2001,205,E5229,,,,2,ANARSM,79,1,
440,2/20/2001,212,Z0X20,,,,3,ANANHH,92,1,
441,2/20/2001,205,H8145,,,,3,ANAR,76,1,
442,2/20/2001,196,G7047,,,,2,AN,77,1,
443,2/20/2001,211,H8043,,,,2,AN,80,1,
444,2/20/2001,207,D4346,,,,2,ANANHH,92,1,
445,2/20/2001,196,F6005,,,,3,AN,88,1,
446,2/21/2001,212,G7113,,,,2,AN,83,1,
447,2/21/2001,207,D4305,,,,3,ANANHH,83,1,
448,2/21/2001,MESS,J9396,,,,2,ARHH,85,3,
449,2/21/2001,207,H8029,,,,2,ANANMX,70,1,
450,2/21/2001,207,H8132,,,,3,ANAR,78,1,
451,2/21/2001,205,H8032,,,,2,AN,68,1,
452,2/21/2001,211,H8070,,,,2,AN,86,1,
453,2/21/2001,212,D4369,,,,3,AN,72,1,
454,2/21/2001,205,A1X92,,,,3,ANANHH,78,1,
455,2/21/2001,205,F6113,,,,2,AN,95,1,
456,2/22/2001,205,C3378,,,,2,ANANHH,69,1,
457,2/22/2001,212,G7269,,,,2,ANARMX,94,1,
458,2/22/2001,211,F6053,,,,3,AN,90,1,
459,2/22/2001,207,Z00X6,,,,2,ANANHH,92,1,
460,2/22/2001,205,A1X62,,,,2,ANANHH,72,1,
461,2/22/2001,205,A1X40,,,,3,ANANHH,89,1,
462,2/22/2001,MESS,J9359,,,,2,ARHH,79,3,
463,2/23/2001,MESS,J9382,,,,2,ARHH,89,1,
464,2/23/2001,212,H8087,,,,3,AN,65,1,
465,2/23/2001,211,F6024,,,,3,AN,89,1,
466,2/23/2001,196,A1107,,,,3,ANANHH,90,1,
467,2/23/2001,MESS,J9355,,,,3,ARHH,104,5,
468,2/23/2001,MESS,J9370,,,,2,ARHH,79,1,
469,2/23/2001,207,H8254,,,,3,ANAR,85,1,
470,2/23/2001,212,H8137,,,,3,ANAR,90,1,
471,2/23/2001,211,H8061,,,,2,AN,82,1,
472,2/23/2001,205,H8149,,,,3,ANAR,80,1,
473,2/23/2001,207,H8088,,,,3,AN,80,1,
474,2/23/2001,211,H8113,,,,2,AN,90,1,
475,2/23/2001,211,E5013,,,,2,AN,80,1,
476,2/23/2001,207,D4248,,,,2,ANHHSM,89,1,
477,2/23/2001,196,D4281,,,,3,ANARHH,99,1,
478,2/23/2001,211,G7053,,,,3,AN,98,1,
479,2/23/2001,212,A1X46,,,,3,ANANHH,91,1,
480,2/23/2001,207,A1X79,,,,3,ANANHH,100,1,
481,2/23/2001,205,G7298,,,,2,ANARMX,80,1,
482,2/23/2001,211,A1114,,,,3,ANANHH,78,1,
483,2/23/2001,212,F6022,,,,3,AN,95,1,
484,2/23/2001,207,A1116,,,,2,ANANHH,86,1,
485,2/23/2001,212,F6090,,,,2,AN,110,1,
486,2/23/2001,207,D4272,,,,2,ANARHH,80,1,
487,2/23/2001,205,F6074,,,,3,AN,71,1,
488,2/23/2001,231,C3087,,,,2,ANANHH,85,1,
489,2/23/2001,207,C3380,,,,2,ANANHH,91,1,
490,2/23/2001,211,G7094,,,,3,AN,90,1,
491,2/23/2001,231,A1X65,,,,2,ANANHH,90,1,
492,2/23/2001,211,F6108,,,,3,AN,90,1,
493,2/23/2001,205,D4342,,,,2,ANANHH,78,1,
494,2/23/2001,205,E5177,,,,2,AN,84,1,
495,2/23/2001,212,C3036,,,,3,ANLMAH,88,1,
496,2/23/2001,205,C3059,,,,3,ANANHH,94,1,
497,2/23/2001,196,D4268,,,,2,ANARHH,94,1,
498,2/23/2001,196,A1105,,,,3,ANANHH,84,1,
499,2/23/2001,196,G7074,,,,3,AN,98,1,
500,2/23/2001,207,Y9X14,,,,2,ANANHH,84,1,
501,2/24/2001,MESS,J9371,,,,2,ARHH,72,1,
502,2/22/2001,MESS,E5084,,,,3,ARAN,100,2,
503,2/24/2001,MESS,J9390,,,,2,ARHH,88,3,
504,2/24/2001,MESS,J9016,,,,3,ARAN,84,1,
505,2/24/2001,MESS,J9031,,,,3,ARAN,80,1,
506,2/24/2001,MESS,J9373,,,,2,ARHH,89,3,
507,2/24/2001,MESS,J9024,,,,3,ARAN,81,1,
508,2/24/2001,207,H8048,,,,2,AN,75,1,
509,2/24/2001,196,H8019,,,,3,AN,88,1,
510,2/24/2001,196,H8068,,,,3,AN,86,1,
511,2/24/2001,205,F6055,,,,3,AN,89,1,
512,2/24/2001,231,F6013,,,,2,AN,87,1,
513,2/24/2001,211,G7098,,,,2,AN,79,1,
514,2/25/2001,205,E5006,,,,3,AN,109,1,
515,2/25/2001,211,G7028,,,,3,ANANMX,90,1,
516,2/25/2001,212,D4365,,,,3,AN,89,1,
517,2/25/2001,205,D4285,,,,3,ANCHHH,79,1,
518,2/25/2001,212,F6035,,,,3,AN,100,1,
519,2/25/2001,211,G7026,,,,3,AN,82,1,
520,2/25/2001,207,F6083,,,,3,AN,90,1,
521,2/25/2001,196,E5025,,,,2,AN,89,1,
522,2/25/2001,211,C3358,,,,3,ANANHH,92,1,
523,2/25/2001,212,G7027,,,,3,ANANGV,82,1,
524,2/26/2001,196,C3107,,,,3,ANANHH,108,1,
525,2/26/2001,212,F6087,,,,2,AN,92,1,
526,2/26/2001,212,F6036,,,,3,AN,94,1,
527,2/26/2001,205,D4325,,,,2,ANGVMX,102,1,
528,2/26/2001,205,A1X91,,,,3,ANANHH,110,1,
529,2/26/2001,212,D4330,,,,2,ANGVAH,82,1,
530,2/27/2001,211,A1X44,,,,2,ANANHH,84,1,
531,2/27/2001,205,Z0X12,,,,3,ANANHH,92,1,
532,2/27/2001,212,D4371,,,,2,AN,95,1,
533,2/27/2001,MESS,J9402,,,,2,ARHH,70,1,
534,2/27/2001,MESS,J9404,,,,2,ARHH,71,1,
535,2/27/2001,212,A1X77,,,,2,ANANHH,91,1,
536,2/27/2001,MESS,J9110,,,,3,ARHPAN,80,3,
537,2/27/2001,MESS,J9374,,,,3,ARHH,78,2,
538,2/27/2001,MESS,J9399,,,,3,ARHH,87,3,
539,2/27/2001,MESS,J9353,,,,2,ARHH,90,3,
540,2/27/2001,MESS,J9088,,,,2,ARHPAN,86,2,
541,2/28/2001,207,H8146,,,,3,ANAR,89,1,
542,2/28/2001,211,H8035,,,,3,AN,88,1,
543,2/28/2001,205,C3379,,,,3,ANANHH,94,1,
544,2/28/2001,212,A1X82,,,,2,ANANHH,79,1,
545,2/28/2001,196,D4344,,,,3,ANANHH,94,1,
546,3/1/2001,212,D4374,,,,3,AN,88,1,
547,3/1/2001,205,C3357,,,,3,ANANHH,106,1,
548,3/1/2001,196,F6092,,,,3,AN,89,1,
549,3/2/2001,205,E5073,,,,3,AN,96,1,
550,3/2/2001,MESS,J9345,,,,3,ARHH,83,1,
551,3/2/2001,211,G7120,,,,3,AN,88,1,
552,3/2/2001,212,A1110,,,,2,ANANHH,84,1,
553,3/2/2001,207,D4329,,,,2,ANGVMX,90,1,
554,3/3/2001,211,G7280,,,,3,ANARMX,89,1,
555,3/3/2001,212,G7073,,,,2,AN,79,1,
556,3/4/2001,205,G7054,,,,3,AN,90,1,
557,3/4/2001,196,A1112,,,,3,ANANHH,78,1,
558,3/4/2001,207,C3003,,,,3,ANLMAH,110,1,
559,3/4/2001,205,D4271,,,,2,ANANHH,88,1,
560,3/5/2001,205,A1X61,,,,2,ANANHH,78,1,
561,3/5/2001,212,Z00X2,,,,2,ANANHH,84,1,
562,3/5/2001,196,G7142,,,,3,ANARGV,91,1,
563,3/5/2001,205,A1003,,,,2,ANANMX,86,1,
564,3/5/2001,207,C3366,,,,2,ANANHH,84,1,
565,3/5/2001,205,G7101,,,,3,AN,90,1,
566,3/6/2001,MS13,H8001,,,,2,ARAN,81,1,
567,3/6/2001,MS13,H8072,,,,3,ARAN,74,1,
568,3/6/2001,STUB,H8123,,,,3,HHAR,92,1,
569,3/6/2001,MESS,J9047,,,,2,ARHPAN,72,3,
570,3/6/2001,MESS,J9067,,,,3,ARAN,74,3,
571,3/6/2001,MESS,J9356,,,,2,ARHH,82,3,
572,3/6/2001,MS13,G7025,,,,2,ARAN,98,1,
573,3/6/2001,MESS,J9394,,,,2,ARHH,74,3,
574,3/6/2001,MESS,J9368,,,,2,ARHH,76,3,
575,3/6/2001,MESS,J9403,,,,2,ARHH,78,3,
576,3/7/2001,MESS,J9075,,,,3,ARAN,81,1,
577,3/7/2001,MESS,J9100,,,,2,ARHPMX,89,1,
578,3/8/2001,MESS,J9377,,,,2,ARHH,78,1,
579,3/8/2001,MS43,H8036,,,,3,ARAN,81,1,
580,3/8/2001,L28,F6006,,,,3,HHAN,95,1,
581,3/5/2001,205,A1117,,,,2,ANANHH,81,1,
582,3/8/2001,MESS,C3356,,,,2,ARANHH,75,1,
583,3/9/2001,MESS,J9366,,,,2,ARHH,72,1,
584,3/9/2001,STUB,H8203,,,,3,HHAR,92,1,
585,3/10/2001,MS43,H8217,,,,2,AR,92,1,
586,3/10/2001,SR49,H8168,,,,3,HHAR,90,1,
587,3/11/2001,MS43,H8215,,,,3,AR,98,1,
588,3/11/2001,MS13,F6023,,,,2,ARAN,0,1,
589,3/12/2001,L28,G7240,,,,3,HHARMX,114,1,
590,3/12/2001,MESS,F6003,,,,2,ARAN,78,1,
591,3/12/2001,UNKNHH,C3349,,,,3,HHANHH,94,1,
592,3/12/2001,L07,A1108,,,,2,HHANHH,85,1,
593,3/12/2001,UNKNHH,A1006,,,,3,HHANMX,90,1,
594,3/12/2001,UNKNHH,A1X83,,,,2,HHANHH,89,1,
595,3/12/2001,STUB,H8271,,,,3,HHAR,110,1,
596,3/12/2001,MS13,G7014,,,,3,ARAN,95,3,
597,3/13/2001,STUB,H8060,,,,2,HHAN,98,1,
598,3/14/2001,MS13,H8057,,,,2,ARAN,80,1,
599,3/14/2001,L08,G7050,,,,3,HHAN,82,5,
600,3/14/2001,MESS,J9349,,,,2,ARHH,84,5,
601,3/14/2001,SR49,H8230,,,,2,HHAR,80,1,
602,3/14/2001,MESS,J9379,,,,2,ARHH,89,3,
603,3/14/2001,SR109,G7283,,,,3,HHARMX,88,1,
604,3/15/2001,UNKNHH,D4258,,,,2,HHHHMX,112,1,
605,3/15/2001,UNKNHH,D4301,,,,3,HHANHH,84,1,
606,3/15/2001,UNKNHH,D4337,,,,3,HHANHH,105,1,
607,3/16/2001,L28,A1111,,,,3,HHANHH,86,1,
608,3/16/2001,UNKNHH,E5233,,,,2,HHARSM,90,1,
609,3/16/2001,L26,C3371,,,,2,HHANHH,110,1,
610,3/16/2001,L28,F6039,,,,3,HHAN,100,1,
611,3/17/2001,UNKNHH,C3361,,,,3,HHANHH,90,1,
612,3/17/2001,UNKNHH,A1X60,,,,3,HHANHH,112,1,
613,3/17/2001,L08,G7044,,,,2,HHAN,99,1,
614,3/17/2001,UNKNHH,D4316,,,,3,HHANHH,109,1,
615,3/17/2001,MS13,F6040,,,,2,ARAN,100,1,
616,3/16/2001,L28,A1X87,,,,3,HHANHH,90,5,
617,3/17/2001,SR49,H8247,,,,2,HHAR,92,3,
618,3/17/2001,STUB,H8080,,,,3,HHAN,90,1,
619,3/17/2001,MESS,J9372,,,,3,ARHH,96,3,
620,3/17/2001,STUB,H8083,,,,3,HHAN,93,1,
621,3/17/2001,STUB,H8098,,,,3,HHAN,102,1,
622,3/17/2001,MS13,B2024,,,,2,ARANHH,90,1,
623,3/17/2001,MS13,H8106,,,,3,ARAN,80,1,
624,3/17/2001,MS43,H8216,,,,2,AR,82,1,
625,3/17/2001,SR49,H8220,,,,3,HHAR,97,1,
626,3/18/2001,MS43,H8129,,,,3,AR,100,1,
627,3/18/2001,SR110,E5010,,,,3,HHAN,112,1,
628,3/18/2001,UNKNHH,F6106,,,,3,HHAN,118,1,
629,3/18/2001,L28,G7134,,,,3,HHAN,85,1,
630,3/18/2001,UNKNHH,Z00X4,,,,3,HHANHH,100,1,
631,3/18/2001,MS13,G7082,,,,3,ARAN,88,1,
632,3/18/2001,L15,A1102,,,,3,HHANHH,98,1,
633,3/18/2001,L15,G7261,,,,3,HHARAN,102,1,
634,3/19/2001,UNKNHH,D4324,,,,3,HHANHH,120,1,
635,3/19/2001,UNKNHH,C3368,,,,3,HHANHH,116,1,
636,3/19/2001,L18,C3386,,,,2,HHANHH,120,1,
637,3/19/2001,UNKNHH,Y9X04,,,,3,HHANHH,110,1,
638,3/19/2001,L26,A1X90,,,,3,HHANHH,118,1,
639,3/20/2001,L28,A1101,,,,3,HHANHH,88,1,
640,3/20/2001,UNKNHH,E5018,,,,2,HHAN,84,1,
641,3/20/2001,STUB,G7130,,,,3,HHAN,106,1,
642,3/20/2001,UNKNHH,F6066,,,,2,HHAN,46,1,
643,3/20/2001,L18,D4375,,,,3,HHAN,115,1,
644,3/20/2001,STUB,G7055,,,,3,HHAN,110,1,
645,3/20/2001,UNKNHH,D4331,,,,3,HHGVMX,102,1,
646,3/20/2001,UNKNHH,F6009,,,,2,HHAN,104,1,
647,3/20/2001,UNKNHH,A1X42,,,,3,HHANHH,98,1,
648,3/20/2001,L26,E5036,,,,3,HHAN,106,1,
649,3/20/2001,UNKNHH,G7311,,,,3,HHAR,99,1,
650,3/20/2001,L26,A1115,,,,2,HHANHH,50,1,
651,3/21/2001,L17,Y9X13,,,,2,HHANHH,100,1,
652,3/21/2001,UNKNHH,D4335,,,,2,HHANHH,84,1,
653,3/21/2001,L26,G7046,,,,2,HHAN,90,1,
654,3/21/2001,STUB,G7095,,,,2,HHAN,89,1,
655,3/21/2001,L28,B2001,,,,3,HHANHH,98,1,
656,3/21/2001,UNKNHH,A1001,,,,3,HHANMX,108,1,
657,3/21/2001,MS13,G7088,,,,3,ARAN,98,1,
658,3/21/2001,MS13,A1025,,,,3,ARANHH,118,1,
659,3/21/2001,UNKNHH,D4313,,,,3,HHANHH,100,1,
660,3/21/2001,L15,G7194,,,,2,HHARMX,98,1,
661,3/21/2001,STUB,D4292,,,,2,HHARMX,89,1,
662,3/25/2001,L17,F6029,,,,3,HHAN,128,1,
663,3/22/2001,MESS,J9033,,,,3,ARAN,94,3,
664,3/22/2001,SR34,E5236,,,,3,HHARSM,98,1,
665,3/22/2001,MESS,J9350,,,,2,ARHH,76,1,
666,3/22/2001,MESS,J9027,,,,2,ARHPAN,86,1,
667,3/22/2001,STUB,H8081,,,,2,HHAN,89,1,
668,3/22/2001,STUB,H8037,,,,3,HHAN,106,1,
669,3/22/2001,STUB,H8153,,,,3,HHAR,76,1,
670,3/22/2001,UNKNHH,U6X49,,,,3,HHANHH,90,1,
671,3/22/2001,STUB,D4096,,,,2,HHHHMX,108,1,
672,3/22/2001,UNKNHH,G7231,,,,3,HHARMX,94,1,
673,3/22/2001,L28,A1103,,,,3,HHANHH,90,1,
674,3/22/2001,UNKNHH,C3090,,,,2,HHANHH,80,2,
675,3/22/2001,SR109,G7228,,,,2,HHAN,92,1,
676,3/24/2001,MS13,G7052,,,,3,ARANGV,105,1,
677,3/24/2001,SR03,D4339,,,,3,HHANHH,117,1,
678,3/25/2001,STUB,E5237,,,,3,HHARMX,100,1,
679,3/25/2001,L07,D4312,,,,2,HHANHH,110,1,
680,3/25/2001,SR03,D4304,,,,2,HHANHH,110,1,
681,3/25/2001,L28,G7251,,,,2,HHARMX,85,1,
682,3/26/2001,MESS,J9400,,,,2,ARHH,90,3,
683,3/26/2001,MS13,H8051,,,,2,ARAN,88,1,
684,3/27/2001,STUB,H8084,,,,2,HHAN,93,1,
685,3/28/2001,SR48,D4379,,,,2,HHGVMX,119,1,
686,3/29/2001,L26,D4348,,,,3,HHAN,94,1,
687,3/29/2001,SR109,F6025,,,,2,HHAN,79,1,
688,3/29/2001,MS13,G7065,,,,3,ARAN,82,1,
689,3/28/2001,MESS,J9369,,,,3,ARHH,93,3,
690,3/29/2001,MESS,J9045,,,,2,ARHPAN,93,2,
691,3/29/2001,STUB,A1030,,,,3,HHANHH,87,1,
692,3/29/2001,LRA,A1X95,,,,2,ARANHH,90,1,
693,4/5/2001,L26,A1104,,,,2,HHANHH,117,1,
694,4/8/2001,MESS,J9034,,,,2,ARAN,69,1,
695,4/8/2001,SR49,H8141,,,,3,HHAR,100,1,
696,4/9/2001,SR49,H8274,,,,3,HHAR,88,1,
697,4/9/2001,L07,G7158,,,,3,HHAN,101,1,
698,4/9/2001,L28,G7115,,,,3,HHAN,96,1,
699,4/10/2001,L18,G7108,,,,2,HHARAN,98,1,
700,4/11/2001,L09,G7103,,,,3,HHAN,99,1,
701,4/6/2001,L28,H8111,,,,2,HHAN,98,1,
702,4/11/2001,SR109,D4309,,,,3,HHANHH,78,1,
703,4/11/2001,MS13,F6016,,,,3,ARAN,69,1,
704,4/12/2001,MESS,D4317,,,,2,ARANHH,66,1,
705,4/12/2001,MESS,J9386,,,,2,ARHH,78,1,
706,4/12/2001,MESS,J9362,,,,2,ARHH,81,1,
707,4/12/2001,SR109,C3342,,,,3,HHANHH,110,1,
708,4/14/2001,MS03,F6099,,,,2,ARAN,84,1,
709,4/11/2001,UNKNHH,D4349,,,,2,HHAN,38,1,
710,4/14/2001,SR49,H8018,,,,3,HHAN,88,1,
711,4/18/2001,SR49,H8250,,,,2,HHAR,106,1,
712,4/19/2001,MESS,J9360,,,,3,ARHH,90,1,
713,4/23/2001,MESS,J9058,,,,3,ARAN,74,1,
714,1/1/2001,UNKNHH,J9346,,,,0,HH,0,1,
715,1/1/2001,UNKNHH,J9385,,,,0,HH,0,1,
716,5/10/2001,UNKNHH,G7061,,,,2,HHAN,61,1,
717,5/10/2001,LRA,C3351,,,,2,ARANHH,85,1,
718,5/10/2001,LRA,C3385,,,,2,ARANHH,90,1,
719,5/10/2001,LRA,C3364,,,,3,ARANHH,75,1,
720,5/10/2001,MS13,H8144,,,,3,AR,70,1,
721,5/11/2001,LRA,D4385,,,,2,ARSMMX,105,1,
722,5/11/2001,SR109,H8066,,,,2,HHAN,87,1,
723,5/11/2001,LRA,D4322,,,,1,ARANHH,100,1,
724,5/11/2001,UNKNHH,D4291,,,,2,HHARSM,98,1,
725,5/11/2001,UNKNHH,D4284,,,,2,HHARSM,74,1,
726,5/15/2001,SR74,F6010,,,,1,HHAN,70,1,
727,5/15/2001,MS13,H8016,,,,2,ARAN,100,1,
728,5/15/2001,LRA,D4347,,,,1,ARAN,90,1,
729,5/17/2001,UNKNHH,F6001,,,,2,HHAN,98,1,
730,5/17/2001,LRA,G7096,,,,3,ARAN,102,1,
731,5/17/2001,MS13,E5033,,,,1,ARAN,75,1,
732,5/24/2001,SR109,H8276,,,,2,HHAR,102,1,
733,5/24/2001,SR109,H8148,,,,2,HHAR,90,1,
734,5/24/2001,UNKNHH,D4382,,,,1,HHSMMX,118,1,
735,5/24/2001,SR109,H8124,,,,3,HHAR,98,1,
736,5/29/2001,UNKNHH,C3360,,,,2,HHANHH,90,1,
737,5/29/2001,SR48,C3340,,,,2,HHANHH,84,1,
738,5/29/2001,UNKNHH,C3344,,,,3,HHANHH,81,1,
739,5/29/2001,UNKNHH,E5028,,,,2,HHAN,82,1,
740,5/30/2001,L12,C3057,,,,2,HHANHH,74,1,
741,5/30/2001,UNKNHH,D4364,,,,1,HHAN,81,1,
742,5/30/2001,L18,A1106,,,,3,HHANHH,88,1,
743,5/30/2001,L07,A1109,,,,2,HHANHH,78,1,
744,5/31/2001,SR109,H8227,,,,1,HHAR,83,1,
745,5/31/2001,UNKNHH,D4340,,,,1,HHANHH,121,1,
746,5/31/2001,L28,H8056,,,,3,HHAN,109,1,
747,6/1/2001,UNKNHH,D4288,,,,3,HHARMX,110,1,
748,6/1/2001,UNKNHH,C3343,,,,3,HHANHH,82,1,
749,6/4/2001,SR48,F6100,,,,1,HHAN,100,1,
750,6/4/2001,UNKNHH,D4358,,,,1,HHAN,98,1,
751,6/4/2001,SR74,E5002,,,,2,HHAN,90,1,
752,6/4/2001,L28,D4360,,,,2,HHAN,85,1,
753,6/4/2001,UNKNHH,F6042,,,,3,HHAN,105,1,
754,6/4/2001,SR109,H8110,,,,2,HHAR,95,1,
755,6/8/2001,UNKNHH,C3035,,,,1,HHANHH,90,1,
756,6/8/2001,UNKNHH,C3354,,,,3,HHANHH,115,1,
757,6/13/2001,UNKNHH,D4384,,,,3,HHLMSM,80,1,
758,6/13/2001,UNKNHH,A1X53,,,,3,HHANHH,105,1,
759,6/13/2001,UNKNHH,A1X67,,,,3,HHANHH,77,1,
760,6/16/2001,SR74,D4373,,,,2,HHAN,90,1,
761,6/19/2001,UNKNHH,G7192,,,,3,HHAR,115,1,
762,6/21/2001,L07,G7022,,,,2,HHAN,85,1,
763,7/3/2001,L28,A1037,,,,3,HHANHH,90,1,
764,3/19/1991,C919,U6X53,,,,2,CH,75,1,
765,3/29/1991,8018,U6X25,,,,2,CH,77,1,
766,2/12/2002,1458,K0312,,,,2,AN,47.5,1,
767,2/12/2002,1550,K0341,,,,2,ANANHH,62,1,
768,2/12/2002,1550,K0020,,,,2,ANAR,60,5,
769,2/12/2002,1550,K0025,,,,2,ANAR,63,1,
770,2/13/2002,1458,K0022,,7234712,,3,HP,62,1,
771,2/13/2002,1550,K0347,,7254572,,3,ANANHH,61,1,
772,2/13/2002,1550,K0210,,7253008,,3,ANARAN,51,1,
773,2/13/2002,1550,K0043,,,,2,ANANMX,62,1,
774,3/18/1992,C718,Y9X08,,,,2,CH,75,1,
775,2/15/2002,1550,K0006,,,,2,ANHH,62,1,
776,2/15/2002,1550,K0309,,,,3,AN,50,1,
777,3/20/1992,C718,Y9X13,,,,2,CH,90,1,
778,2/16/2002,1550,K0031,,,,2,ANHH,64,1,
779,3/20/1992,9136,Y9X04,,,,2,CH,84,1,
780,2/16/2002,1458,K0152,,,,2,ANAR,64,1,
781,2/17/2002,1550,K0219,,7258203,,3,ANAR,60,1,
782,2/17/2002,1458,K0177,,7252824,,3,ANARAN,64,1,
783,2/17/2002,1550,K0315,,,,2,AN,62,1,
784,2/17/2002,1550,K0338,,,,2,ANANHH,72,1,
785,2/17/2002,1550,K0093,,,,2,ANHP,78,1,
786,3/22/1992,C937,X8X03,,,,2,CH,90,1,
787,2/17/2002,1550,K0184,,7536273,,3,ANHHAR,82,1,
788,3/21/1992,C919,X8X02,,,,2,CH,90,1,
789,2/18/2002,1550,K0147,,,,2,ANHP,73,1,
790,2/18/2002,1458,K0044,,,,2,ANHHMX,82,1,
791,2/18/2002,1458,K0301,,,,2,AN,56,1,
792,2/18/2002,1550,K0038,,,,2,AN,100,1,
793,2/18/2002,1458,K0310,,,,2,AN,72,2,
794,2/19/2002,1550,K0141,,7618824,,3,HHAN,72,1,
795,2/19/2002,1458,K0325,,7493249,,3,ANANHH,68,1,
796,2/19/2002,1550,K0109,,,,3,ANHPMX,70,1,
797,2/19/2002,1550,K0089,,,,2,AN,54,1,
798,2/19/2002,207,H8032,,982000005664769,,3,AN,80,1,
799,2/20/2002,1458,K0087,,,,2,ANHPAN,72,1,
800,2/20/2002,1458,K0350,,,,2,ANANHH,60,1,
801,2/20/2002,1458,K0335,,7618835,,3,ANANHH,76,1,
802,2/20/2002,1458,K0318,,,,2,AN,78,1,
803,2/20/2002,1458,K0203,,,,2,ANHHAN,70,1,
804,2/20/2002,196,J9002,,,,2,AN,83,1,
805,2/20/2002,UNKNHH,C3366,,982000007618785,,3,HHANHH,57,1,
806,2/21/2002,UNKNHH,G7094,,,,2,HHAN,89,1,
807,2/22/2002,UNKNHH,H8051,,,,2,HHAN,72,1,
808,2/22/2002,UNKNHH,C3379,,982000007618888,,3,HHANHH,92,1,
809,2/22/2002,UNKNHH,G7074,,,,2,HHAN,90,1,
810,2/22/2002,L07,F6005,,982000007618991,,3,HHAN,94,1,
811,2/22/2002,UNKNHH,G7030,,,,2,HHANHH,94,1,
812,2/22/2002,SR34,E5010,,,,2,HHAN,102,1,
813,2/22/2002,L17,H8068,,982000007536346,,3,HHAN,100,1,
814,2/22/2002,UNKNHH,G7251,,,,2,HHARMX,90,1,
815,2/22/2002,UNKNHH,A1X77,,982000007618882,,3,HHANHH,98,1,
816,5/15/1992,C937,Y9X01,,,,2,CH,80,1,
817,2/22/2002,1550,K0042,,7237092,,3,ANAR,70,1,
818,2/22/2002,1458,K0305,,,,2,AN,60,1,
819,2/22/2002,1458,K0035,,7220079,,3,ANHHAN,78,1,
820,2/22/2002,1458,K0326,,,,2,ANANHH,80,1,
821,2/22/2002,1458,K0302,,,,2,AN,94,1,
822,2/22/2002,1458,K0122,,,,2,AN,72,1,
823,2/22/2002,1458,K0303,,7618899,,3,AN,84,1,
824,2/22/2002,1458,K0078,,,,2,AN,76,1,
825,2/22/2002,1550,K0142,,7618937,,3,ANARAN,84,1,
